content,rating,created_at,thank_count,label,ID,Unnamed: 4,Unnamed: 5,TicketID,Priority,idex,sentiment
</b>đợi dài cả cổ mà chx thâý j hết 😑<i>,3.0,,50.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun chill 💔,2.0,,25.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn",2.0,,20.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 hơi lú 😡 fnjskf,2.0,,25.0,deliver,,,,,,,n
<span>đợi mỏi măt mà chưa thấy j cả 😡 😂<br>,1.0,,31.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 💔,3.0,,19.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 😤,1.0,,50.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 ảo ma",3.0,,2.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá ảo ma",5.0,,13.0,deliver,,,,,,,n
"</div>ko ổn áp, gjo mới tới 😭 👎<b>",4.0,,27.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 💀",1.0,,3.0,deliver,,,,,,,n
"</div>dịch vụ vch, chậm như rùa 🐢 phèn<div>",2.0,,28.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 phèn 👎 fnjskf",2.0,,41.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 ngầu lòi 😡,3.0,,24.0,deliver,,,,,,,n
</span>đợi dài cả cổ mà chx thâý j hết 😑 hết nấc 😤</i> fnjskf,4.0,,9.0,deliver,,,,,,,n
</div>đợi dài cả cổ mà chx thâý j hết 😑 phèn</b>,5.0,,24.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 ảo ma 👍",3.0,,21.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 căng đét 😢",4.0,,50.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 căng đét 😡",2.0,,24.0,deliver,,,,,,,n
"</div>dịch vụ vch, chậm như rùa 🐢 ✨</i>",4.0,,0.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 👎,5.0,,6.0,deliver,,,,,,,n
"</span>ko ổn áp, gjo mới tới 😭<br>",2.0,,49.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 căng đét",3.0,,8.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 ngầu lòi 😡",4.0,,7.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 ngầu lòi 😢,2.0,,20.0,deliver,,,,,,,n
</i>đợi mỏi măt mà chưa thấy j cả 😡 hơi lú 💔<div>,5.0,,9.0,deliver,,,,,,,n
</i>t4j kh0an ko báo trc lun chill<br>,3.0,,15.0,deliver,,,,,,,n
"</span>ko ổn áp, gjo mới tới 😭 👍</i>",1.0,,50.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 😡",3.0,,18.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 ngầu lòi 😤,5.0,,23.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 👎,2.0,,32.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 😂,5.0,,30.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 😡",1.0,,10.0,deliver,,,,,,,n
<span>đợi mỏi măt mà chưa thấy j cả 😡 👍</span>,2.0,,35.0,deliver,,,,,,,n
"<br>dịch vụ vch, chậm như rùa 🐢 xịn xò 😤<span>",1.0,,50.0,deliver,,,,,,,n
<div>t4j kh0an ko báo trc lun phèn<i>,3.0,,20.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 hết nấc 💔",1.0,,24.0,deliver,,,,,,,n
</i>fnjskf hàng tới lâu wá 👎 phèn 😂<br> fnjskf,4.0,,22.0,deliver,,,,,,,n
"dịch vụ vch, chậm như rùa 🐢 ngầu lòi ✨ fnjskf",5.0,,16.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 căng đét",2.0,,11.0,deliver,,,,,,,n
"</b>ko ổn áp, gjo mới tới 😭 👍</div>",4.0,,41.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭",5.0,,6.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 phèn 😂,1.0,,28.0,deliver,,,,,,,n
<span>t4j kh0an ko báo trc lun 😤</b>,5.0,,19.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá hết nấc 👍",3.0,,19.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 😂",5.0,,31.0,deliver,,,,,,,n
"</span>ko ổn áp, gjo mới tới 😭 ngầu lòi 😡<div> fnjskf",3.0,,15.0,deliver,,,,,,,n
</div>đợi mỏi măt mà chưa thấy j cả 😡<div>,1.0,,36.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá chill 💀",2.0,,42.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 phèn,4.0,,29.0,deliver,,,,,,,n
<b>t4j kh0an ko báo trc lun 👍<br> fnjskf,4.0,,34.0,deliver,,,,,,,n
t4j kh0an ko báo trc lun chill ✨ fnjskf,1.0,,20.0,deliver,,,,,,,n
</i>đợi mỏi măt mà chưa thấy j cả 😡 ảo ma 😂<b>,5.0,,19.0,deliver,,,,,,,n
"giao lẹ lẹ chứ v, chờ phèn quá 😂",2.0,,40.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 hơi lú 🔥 fnjskf",3.0,,31.0,deliver,,,,,,,n
fnjskf hàng tới lâu wá 👎 hơi lú 💔,4.0,,12.0,deliver,,,,,,,n
đợi dài cả cổ mà chx thâý j hết 😑 ✨,1.0,,12.0,deliver,,,,,,,n
</div>t4j kh0an ko báo trc lun căng đét 💔</i>,1.0,,34.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn hơi lú",3.0,,21.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒 ảo ma 💀",1.0,,31.0,deliver,,,,,,,n
đợi mỏi măt mà chưa thấy j cả 😡 😤,2.0,,50.0,deliver,,,,,,,n
giao h4ng chậm vcl 😤 ngầu lòi,5.0,,33.0,deliver,,,,,,,n
"tới muộn hẳn 3 ng4y, k vui nha 😒",3.0,,6.0,deliver,,,,,,,n
"ko ổn áp, gjo mới tới 😭 💀",1.0,,22.0,deliver,,,,,,,n
"shipper tớj trễ qá, chưa đủ wow luôn 👎",4.0,,20.0,deliver,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 👎,1.0,,6.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn ảo ma ✨",5.0,,15.0,pay,,,,,,,n
</b>bill hiển thị ảo ma ghê 😂 hơi lú 😂</span>,4.0,,14.0,pay,,,,,,,n
"</b>quẹt thẻ mà báo lỗi, phèn vc ngầu lòi 😂<span> fnjskf",5.0,,22.0,pay,,,,,,,n
"<b>quẹt thẻ mà báo lỗi, phèn vc 😢</span>",2.0,,47.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 😡,2.0,,13.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 👎,3.0,,42.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú fnjskf",4.0,,46.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 😡,4.0,,38.0,pay,,,,,,,n
</span>bill hiển thị ảo ma ghê 😂 👍<i>,1.0,,35.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 😢,2.0,,33.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc xịn xò 😤",1.0,,28.0,pay,,,,,,,n
<br>t4j kh0an trừ tiền 2 lần 😭 hết nấc 🔥<br>,2.0,,25.0,pay,,,,,,,n
"</i>qr c0de ko scan đc, hơi lú 💀<span>",3.0,,33.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú căng đét",4.0,,8.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 😢 fnjskf,3.0,,39.0,pay,,,,,,,n
"</div>qr c0de ko scan đc, hơi lú</b>",1.0,,44.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn ✨",5.0,,34.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 ngầu lòi fnjskf,4.0,,40.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 phèn 😡,4.0,,14.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc chill 👎 fnjskf",3.0,,11.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 😢,2.0,,45.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú 💔",5.0,,48.0,pay,,,,,,,n
<b>t4j kh0an trừ tiền 2 lần 😭 💀<div>,1.0,,18.0,pay,,,,,,,n
<b>thanhtoan xog mà hđ k thấy j hết 😑 phèn 😢<b>,3.0,,48.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 hết nấc 🔥,3.0,,39.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 hết nấc 😂,2.0,,32.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒,4.0,,45.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 chill 👍 fnjskf,4.0,,23.0,pay,,,,,,,n
"<b>bill k rõ ràng, chưa đủ wow luôn 😢<span>",4.0,,45.0,pay,,,,,,,n
<i>ko th4y hoá đơn gửi về mail 😒 ảo ma</div>,5.0,,21.0,pay,,,,,,,n
<div>thanhtoan xog mà hđ k thấy j hết 😑 căng đét 🔥</b>,4.0,,20.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn hết nấc",3.0,,29.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc phèn ✨ fnjskf",1.0,,11.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc hết nấc 👎",1.0,,0.0,pay,,,,,,,n
<i>bill hiển thị ảo ma ghê 😂</b>,5.0,,40.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc",3.0,,40.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 ngầu lòi 👍,1.0,,17.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒,2.0,,30.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 phèn 😤,1.0,,5.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc 😂",1.0,,36.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú 👍",3.0,,49.0,pay,,,,,,,n
"<div>quẹt thẻ mà báo lỗi, phèn vc ngầu lòi 💀</b>",3.0,,25.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 hết nấc 😢,3.0,,31.0,pay,,,,,,,n
<br>bill hiển thị ảo ma ghê 😂 phèn<div>,4.0,,11.0,pay,,,,,,,n
đợi in hđ lâu vch 👎,1.0,,38.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 hết nấc 💀,3.0,,31.0,pay,,,,,,,n
<i>thanhtoan xog mà hđ k thấy j hết 😑 phèn 😡<b> fnjskf,3.0,,22.0,pay,,,,,,,n
<br>đợi in hđ lâu vch 👎 hết nấc<span>,4.0,,16.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 😢,1.0,,44.0,pay,,,,,,,n
<i>thanhtoan xog mà hđ k thấy j hết 😑 🔥<i>,1.0,,11.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 hơi lú 😂,1.0,,37.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc chill 😤",1.0,,36.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 chill 👎,1.0,,34.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 xịn xò,4.0,,21.0,pay,,,,,,,n
"</b>quẹt thẻ mà báo lỗi, phèn vc 👎<span>",2.0,,9.0,pay,,,,,,,n
<i>h0á đơn gửi chậm vcl 😤 hết nấc<b> fnjskf,4.0,,0.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 👎 fnjskf,5.0,,30.0,pay,,,,,,,n
<span>t4j kh0an trừ tiền 2 lần 😭 chill</i>,1.0,,34.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 💀,3.0,,10.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 💀,2.0,,37.0,pay,,,,,,,n
<i>đợi in hđ lâu vch 👎 💔<br>,4.0,,33.0,pay,,,,,,,n
<br>bill hiển thị ảo ma ghê 😂 😢<i>,2.0,,36.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 ngầu lòi ✨,4.0,,45.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc",1.0,,21.0,pay,,,,,,,n
</div>đợi in hđ lâu vch 👎 👎</span> fnjskf,5.0,,43.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 chill 💔,4.0,,22.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn 🔥",2.0,,13.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 💀,2.0,,13.0,pay,,,,,,,n
</span>thanhtoan xog mà hđ k thấy j hết 😑<b>,1.0,,45.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 ngầu lòi 👍,2.0,,38.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 xịn xò ✨,1.0,,28.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn ảo ma",3.0,,16.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn 👎",1.0,,2.0,pay,,,,,,,n
<br>t4j kh0an trừ tiền 2 lần 😭 ảo ma 😂</i>,5.0,,50.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 xịn xò,2.0,,41.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 căng đét fnjskf,5.0,,46.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 👎,1.0,,4.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn 😡",2.0,,47.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 😢,5.0,,13.0,pay,,,,,,,n
đợi in hđ lâu vch 👎,1.0,,34.0,pay,,,,,,,n
"<br>bill k rõ ràng, chưa đủ wow luôn 😢</i> fnjskf",5.0,,9.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 phèn ✨,4.0,,34.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc chill ✨ fnjskf",1.0,,39.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú ảo ma 😢",3.0,,32.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭,5.0,,7.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 căng đét 😂,4.0,,11.0,pay,,,,,,,n
"</div>bill k rõ ràng, chưa đủ wow luôn chill 💀<br>",5.0,,36.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 căng đét fnjskf,2.0,,9.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 hết nấc 😢,5.0,,3.0,pay,,,,,,,n
"<b>bill k rõ ràng, chưa đủ wow luôn 😂<span>",4.0,,40.0,pay,,,,,,,n
đợi in hđ lâu vch 👎,3.0,,38.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú 💔 fnjskf",4.0,,33.0,pay,,,,,,,n
</b>thanhtoan xog mà hđ k thấy j hết 😑 😡<span>,5.0,,4.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤,5.0,,7.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 ngầu lòi 🔥,1.0,,7.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 💔,2.0,,41.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 😡,1.0,,49.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 căng đét 😡,4.0,,39.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 xịn xò 💔,4.0,,10.0,pay,,,,,,,n
<i>t4j kh0an trừ tiền 2 lần 😭<br>,5.0,,41.0,pay,,,,,,,n
<span>đợi in hđ lâu vch 👎</div>,4.0,,23.0,pay,,,,,,,n
"</span>quẹt thẻ mà báo lỗi, phèn vc<b> fnjskf",1.0,,31.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc 💔",5.0,,0.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤,2.0,,26.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡,3.0,,31.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc ảo ma",2.0,,44.0,pay,,,,,,,n
"<b>qr c0de ko scan đc, hơi lú xịn xò 😤<b>",2.0,,27.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 xịn xò,5.0,,39.0,pay,,,,,,,n
<b>th4nh t0án l0i fnjskf 😡 hơi lú 👎<div> fnjskf,5.0,,13.0,pay,,,,,,,n
</b>t4j kh0an trừ tiền 2 lần 😭 😢<div>,2.0,,39.0,pay,,,,,,,n
</span>thanhtoan xog mà hđ k thấy j hết 😑 👎</span>,5.0,,30.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 hơi lú,1.0,,35.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 😤,1.0,,35.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 phèn 👍,4.0,,2.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú căng đét 😢",3.0,,28.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 ngầu lòi 💔 fnjskf,4.0,,1.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 phèn,3.0,,2.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 😡,3.0,,1.0,pay,,,,,,,n
<span>t4j kh0an trừ tiền 2 lần 😭<b>,2.0,,11.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 🔥,2.0,,44.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 😢,3.0,,19.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn ảo ma",1.0,,28.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 ngầu lòi 👍,1.0,,22.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 căng đét,5.0,,0.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc phèn",5.0,,14.0,pay,,,,,,,n
"</div>bill k rõ ràng, chưa đủ wow luôn căng đét ✨<span>",5.0,,26.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 hết nấc ✨ fnjskf,5.0,,47.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 😤,3.0,,10.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 căng đét 😤,2.0,,31.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 chill,3.0,,45.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 ảo ma 👍,1.0,,20.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 fnjskf,2.0,,50.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 hơi lú 😡,1.0,,9.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 💀,1.0,,9.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 căng đét 👎,3.0,,38.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 💔,3.0,,30.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 ảo ma,3.0,,25.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 ✨ fnjskf,2.0,,49.0,pay,,,,,,,n
"<span>qr c0de ko scan đc, hơi lú hơi lú 👎<b>",2.0,,38.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 😡,3.0,,9.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 👎,4.0,,19.0,pay,,,,,,,n
</i>đợi in hđ lâu vch 👎 hết nấc 👍</div>,3.0,,23.0,pay,,,,,,,n
<span>thanhtoan xog mà hđ k thấy j hết 😑</span>,4.0,,11.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 xịn xò,2.0,,37.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 hơi lú 👍,1.0,,49.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc hết nấc 💔",3.0,,24.0,pay,,,,,,,n
<i>ko th4y hoá đơn gửi về mail 😒 hết nấc 😂<b> fnjskf,1.0,,26.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn 🔥",2.0,,18.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 chill 👍,2.0,,5.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú",3.0,,37.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 hơi lú 😤,2.0,,29.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 😂,3.0,,25.0,pay,,,,,,,n
<br>ko th4y hoá đơn gửi về mail 😒 💀</div> fnjskf,4.0,,7.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 👎,4.0,,47.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 phèn ✨,3.0,,29.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 hết nấc ✨,5.0,,7.0,pay,,,,,,,n
<div>đợi in hđ lâu vch 👎 hết nấc 😡<br> fnjskf,3.0,,33.0,pay,,,,,,,n
</span>bill hiển thị ảo ma ghê 😂 hết nấc</span>,3.0,,16.0,pay,,,,,,,n
<i>ko th4y hoá đơn gửi về mail 😒 😤<span>,1.0,,21.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 ảo ma 👎,3.0,,34.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 hết nấc 💀,5.0,,50.0,pay,,,,,,,n
"<div>qr c0de ko scan đc, hơi lú ảo ma<b>",4.0,,26.0,pay,,,,,,,n
"<b>bill k rõ ràng, chưa đủ wow luôn xịn xò 💀<b>",4.0,,13.0,pay,,,,,,,n
<span>t4j kh0an trừ tiền 2 lần 😭 chill 😂<span>,3.0,,31.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 ảo ma 🔥,4.0,,16.0,pay,,,,,,,n
bill hiển thị ảo ma ghê 😂 🔥,3.0,,6.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú hết nấc",3.0,,33.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú",2.0,,48.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn phèn fnjskf",4.0,,18.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 ✨,3.0,,48.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc chill 😢",2.0,,47.0,pay,,,,,,,n
"<div>qr c0de ko scan đc, hơi lú<i>",2.0,,32.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 căng đét 💀,3.0,,7.0,pay,,,,,,,n
<b>th4nh t0án l0i fnjskf 😡 ảo ma<b>,2.0,,32.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 ngầu lòi,4.0,,16.0,pay,,,,,,,n
"</div>qr c0de ko scan đc, hơi lú<div> fnjskf",1.0,,18.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc hết nấc",1.0,,24.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 💀,4.0,,33.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn 💔",1.0,,26.0,pay,,,,,,,n
"</span>qr c0de ko scan đc, hơi lú 💀</i>",4.0,,27.0,pay,,,,,,,n
đợi in hđ lâu vch 👎 ngầu lòi,4.0,,18.0,pay,,,,,,,n
</div>đợi in hđ lâu vch 👎 ngầu lòi 👍<b> fnjskf,2.0,,18.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc phèn ✨",1.0,,22.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú 😢 fnjskf",3.0,,34.0,pay,,,,,,,n
th4nh t0án l0i fnjskf 😡 căng đét 👎,3.0,,33.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 ✨,5.0,,23.0,pay,,,,,,,n
"qr c0de ko scan đc, hơi lú 💔",1.0,,25.0,pay,,,,,,,n
<b>h0á đơn gửi chậm vcl 😤 💀</div> fnjskf,4.0,,12.0,pay,,,,,,,n
thanhtoan xog mà hđ k thấy j hết 😑 👍,4.0,,45.0,pay,,,,,,,n
"bill k rõ ràng, chưa đủ wow luôn",2.0,,14.0,pay,,,,,,,n
<i>thanhtoan xog mà hđ k thấy j hết 😑 phèn 🔥<br>,1.0,,4.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 hơi lú 😂,1.0,,2.0,pay,,,,,,,n
"quẹt thẻ mà báo lỗi, phèn vc phèn 👎",3.0,,39.0,pay,,,,,,,n
ko th4y hoá đơn gửi về mail 😒 căng đét 😤,5.0,,23.0,pay,,,,,,,n
<div>t4j kh0an trừ tiền 2 lần 😭 chill<b>,4.0,,48.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 căng đét,2.0,,15.0,pay,,,,,,,n
"</div>bill k rõ ràng, chưa đủ wow luôn phèn 🔥<i> fnjskf",5.0,,2.0,pay,,,,,,,n
h0á đơn gửi chậm vcl 😤 hết nấc,3.0,,19.0,pay,,,,,,,n
t4j kh0an trừ tiền 2 lần 😭 👎,1.0,,35.0,pay,,,,,,,n
Tôi chưa rõ cách bật chế độ ban đêm.,5.0,,,hdsd,1.0,,,,,,n
Có thể kết nối thiết bị với tivi không?,4.0,,,hdsd,2.0,,,,,,n
Ứng dụng có hoạt động trên iOS không?,3.0,,,hdsd,3.0,,,,,,n
Làm sao để cài đặt sản phẩm này?,4.0,,,hdsd,4.0,,,,,,n
Có tài liệu PDF hướng dẫn kg?,3.0,,,hdsd,5.0,,,,,,n
Hướngdẫnkgđềcậpđếncáchvệsinhsp. 👍,3.0,,,hdsd,6.0,,,,,,n
Tôi chưa rõ cách sử dụng chức năng chính.,4.0,,,hdsd,7.0,,,,,,p
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,3.0,,,hdsd,8.0,,,,,,p
tOi khonG TIm THaY Muc cAi dat trEn uNg DUng.,5.0,,,hdsd,9.0,,,,,,p
Huong dan khong de cap den cach ve sinh san pham.,3.0,,,hdsd,10.0,,=,,,,p
Hướng dẫn không đề cập đến cách vệ sinh sản phẩm. ạ,4.0,,,hdsd,11.0,,,,,,n
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,5.0,,,hdsd,12.0,,,,,,p
Có thể gửi hướng dẫn chi tiết qua email không?,3.0,,,hdsd,13.0,,,,,,p
Hướng dẫn lắp đặt không rõ ràng.,4.0,,,hdsd,14.0,,,,,,n
Tôi không tìm thấy phần hướng dẫn bằng hình ảnh.,5.0,,,hdsd,15.0,,,,,,p
Hướng dẫn cài đặt phần mềm quá phức tạp.,5.0,,,hdsd,16.0,,,,,,n
Có bản hướng dẫn sử dụng bằng tiếng Việt không?,3.0,,,hdsd,17.0,,,,,,p
ỨNGDỤNGKHÔNGHIỂNTHỊĐÚNGNHƯHƯỚNGDẪN.,4.0,,,hdsd,18.0,,,,,,n
